Distance,Vitesse
0.30300000309944153,349
0.3020000159740448,349
0.2970000207424164,349
0.29600000381469727,349
0.2880000174045563,349
0.28600001335144043,349
0.28200000524520874,349
0.27800002694129944,349
0.27300000190734863,349
0.27300000190734863,349
0.2670000195503235,349
0.2710000276565552,349
0.2670000195503235,349
0.2590000033378601,349
0.25699999928474426,349
0.2510000169277191,349
0.24900001287460327,345
0.2510000169277191,349
0.24300001561641693,324
0.23600001633167267,300
0.23500001430511475,296
0.2330000102519989,289
0.22700001299381256,268
0.22700001299381256,268
0.2290000170469284,275
0.22700001299381256,268
0.22500000894069672,261
0.2200000137090683,244
0.22100001573562622,247
0.21900001168251038,240
0.21700000762939453,233
0.2120000123977661,216
0.21300001442432404,219
0.2110000103712082,212
0.20400001108646393,188
0.20500001311302185,192
0.19700001180171967,164
0.1990000158548355,171
0.19700001180171967,164
0.19500000774860382,157
0.19100001454353333,143
0.18900001049041748,136
0.1850000023841858,122
0.18400001525878906,118
0.1850000023841858,122
0.1810000091791153,108
0.17900000512599945,101
0.17400000989437103,83
0.17500001192092896,87
0.17000000178813934,69
0.164000004529953,48
0.16600000858306885,55
0.15700000524520874,24
0.16200000047683716,41
0.15400001406669617,13
0.14900000393390656,0
0.14300000667572021,0
0.1300000101327896,0
0.1300000101327896,0
0.12200000882148743,0
0.11300000548362732,0
0.10900000482797623,0
0.10300000756978989,0
0.10100000351667404,0
0.09400000423192978,0
0.09300000220537186,0
0.0860000029206276,0
0.0820000022649765,0
0.07700000703334808,0
0.07400000095367432,0
0.07400000095367432,0
0.07200000435113907,0
0.058000002056360245,0
0.058000002056360245,0
0.05700000375509262,0
0.05700000375509262,0
0.058000002056360245,0
0.06700000166893005,0
0.07600000500679016,0
0.0860000029206276,0
0.10100000351667404,0
0.10700000822544098,0
0.1120000034570694,0
0.11800000816583633,0
0.12000000476837158,0
0.1210000067949295,0
0.1300000101327896,0
0.13900001347064972,0
0.14500001072883606,0
0.14900000393390656,0
0.15600000321865082,20
0.16200000047683716,41
0.16600000858306885,55
0.17500001192092896,87
0.1810000091791153,108
0.18400001525878906,118
0.18900001049041748,136
0.1980000138282776,167
0.21700000762939453,233
0.22700001299381256,268
0.23600001633167267,300
0.2550000250339508,349
0.2630000114440918,349
0.27300000190734863,349
0.28200000524520874,349
0.2939999997615814,349
0.320000022649765,349
0.32600000500679016,349
0.33000001311302185,349
0.3400000035762787,349
0.3530000150203705,349
0.36100003123283386,349
0.3760000169277191,349
0.3890000283718109,349
0.406000018119812,349
0.42000001668930054,349
0.4350000321865082,349
0.4520000219345093,349
0.46400001645088196,349
0.4830000102519989,349
0.4960000216960907,349
0.5100000500679016,349
0.5250000357627869,349
