Distance,Vitesse
0.36500000953674316,288
0.3800000250339508,315
0.3930000066757202,337
0.40400001406669617,350
0.41200003027915955,350
0.41100001335144043,350
0.4270000159740448,350
0.43300002813339233,350
0.4390000104904175,350
0.44700002670288086,350
0.4520000219345093,350
0.4520000219345093,350
0.4480000138282776,350
0.43300002813339233,350
0.42900002002716064,350
0.41100001335144043,350
0.40800002217292786,350
0.3920000195503235,350
0.3830000162124634,350
0.3660000264644623,350
0.3660000264644623,350
0.34800001978874207,350
0.33800002932548523,350
0.3360000252723694,350
0.328000009059906,350
0.32600000500679016,350
0.32100000977516174,350
0.30800002813339233,350
0.2970000207424164,350
0.2939999997615814,350
0.28700000047683716,350
0.281000018119812,350
0.2710000276565552,350
0.2670000195503235,350
0.2590000033378601,350
0.25699999928474426,350
0.2510000169277191,350
0.24700000882148743,339
0.24300001561641693,325
0.23600001633167267,301
0.23500001430511475,297
0.22800001502037048,273
0.22700001299381256,269
0.22500000894069672,262
0.21900001168251038,241
0.2120000123977661,217
0.20500001311302185,192
0.1990000158548355,171
0.19500000774860382,157
0.19100001454353333,143
0.19500000774860382,143
0.18900001049041748,136
0.18900001049041748,136
0.1850000023841858,122
0.1810000091791153,108
0.17900000512599945,101
0.17400000989437103,84
0.17500001192092896,84
0.17500001192092896,84
0.17500001192092896,84
0.17500001192092896,84
0.17500001192092896,84
0.17500001192092896,84
0.17500001192092896,84
0.17500001192092896,84
0.17500001192092896,84
0.17500001192092896,84
0.17500001192092896,84
0.17500001192092896,84
0.17500001192092896,84
0.17500001192092896,84
0.17500001192092896,84
0.1730000078678131,80
0.1730000078678131,80
0.17000000178813934,70
0.16600000858306885,56
0.16200000047683716,42
0.15700000524520874,24
0.15700000524520874,24
0.15700000524520874,24
0.15700000524520874,24
0.15800000727176666,24
0.15800000727176666,24
0.15800000727176666,24
0.15800000727176666,24
0.15600000321865082,21
0.15400001406669617,14
0.14900000393390656,0
0.14900000393390656,0
0.14500001072883606,0
0.14300000667572021,0
0.1380000114440918,0
0.13900001347064972,0
0.1300000101327896,0
0.1300000101327896,0
0.12800000607967377,0
0.12600000202655792,0
0.1210000067949295,0
0.12200000882148743,0
0.12000000476837158,0
0.12000000476837158,0
0.12000000476837158,0
0.12200000882148743,0
0.12600000202655792,0
0.13500000536441803,0
0.13900001347064972,0
0.1380000114440918,0
0.1380000114440918,0
0.13500000536441803,0
0.1300000101327896,0
0.1210000067949295,0
0.11300000548362732,0
0.10900000482797623,0
0.10300000756978989,0
0.09400000423192978,0
0.0860000029206276,0
0.07800000160932541,0
0.07400000095367432,0
0.06300000101327896,0
0.06300000101327896,0
0.055000003427267075,0
0.05700000375509262,0
0.055000003427267075,0
0.046000003814697266,0
0.046000003814697266,0
0.05000000074505806,0
0.0650000050663948,0
0.0820000022649765,0
0.10100000351667404,0
0.11800000816583633,0
0.1300000101327896,0
0.14500001072883606,0
0.16600000858306885,0
0.17500001192092896,0
0.18400001525878906,0
0.19500000774860382,0
0.20500001311302185,8
0.21900001168251038,33
0.22800001502037048,49
0.24300001561641693,75
0.2550000250339508,96
0.2670000195503235,117
0.27800002694129944,136
0.289000004529953,155
0.3020000159740448,178
0.32100000977516174,211
0.32600000500679016,220
0.3360000252723694,238
0.3490000069141388,260
0.3570000231266022,274
0.35500001907348633,274
0.36400002241134644,287
0.3840000033378601,322
0.40400001406669617,350
0.41100001335144043,350
0.42900002002716064,350
0.43700000643730164,350
0.45500001311302185,350
0.4750000238418579,350
0.4830000102519989,350
0.32600000500679016,350
0.32600000500679016,350
0.5190000534057617,350
0.5230000019073486,350
0.5230000019073486,350
0.5190000534057617,350
0.51500004529953,350
0.32600000500679016,350
0.32600000500679016,350
0.48100003600120544,350
0.4750000238418579,350
0.4710000157356262,350
0.4620000123977661,350
0.44700002670288086,350
0.42900002002716064,350
0.40800002217292786,350
0.3920000195503235,350
0.39100003242492676,350
0.3700000047683716,350
0.3570000231266022,350
0.3490000069141388,350
0.3400000035762787,350
0.3290000259876251,350
0.32600000500679016,350
0.32200002670288086,350
0.2939999997615814,350
0.2800000011920929,350
0.2670000195503235,350
0.25699999928474426,350
0.24300001561641693,325
0.2330000102519989,290
0.22100001573562622,248
0.2110000103712082,213
0.1980000138282776,168
0.19500000774860382,157
0.19100001454353333,143
0.18700000643730164,129
0.1850000023841858,122
0.17900000512599945,101
0.1720000058412552,77
0.17000000178813934,70
0.16600000858306885,56
0.16600000858306885,56
0.17400000989437103,56
0.19100001454353333,56
0.1980000138282776,56
0.2120000123977661,56
0.2330000102519989,57
0.24700000882148743,82
0.2590000033378601,103
0.27300000190734863,127
0.281000018119812,141
0.289000004529953,155
0.29600000381469727,168
0.3020000159740448,178
0.30400002002716064,182
0.3020000159740448,182
0.2939999997615814,182
0.281000018119812,182
0.2710000276565552,182
0.2590000033378601,182
0.2510000169277191,182
0.24300001561641693,182
0.24300001561641693,182
0.2410000115633011,182
0.23400001227855682,182
0.22800001502037048,182
0.2200000137090683,182
0.2110000103712082,182
0.20500001311302185,182
0.20400001108646393,182
0.203000009059906,182
0.1980000138282776,168
0.203000009059906,168
0.1900000125169754,140
0.1900000125169754,140
0.1850000023841858,122
0.1850000023841858,122
0.18900001049041748,122
0.18400001525878906,119
0.18400001525878906,119
0.17400000989437103,84
0.15700000524520874,24
0.12200000882148743,0
0.09400000423192978,0
0.0990000069141388,0
0.0990000069141388,0
0.0990000069141388,0
0.0990000069141388,0
0.0990000069141388,0
0.1120000034570694,0
0.12800000607967377,0
0.14900000393390656,0
0.1730000078678131,0
0.1850000023841858,0
0.1900000125169754,0
0.20900000631809235,15
0.22700001299381256,47
0.24900001287460327,85
0.2670000195503235,117
0.281000018119812,141
0.289000004529953,155
0.28200000524520874,155
0.2670000195503235,155
0.2550000250339508,155
0.24700000882148743,155
0.2410000115633011,155
0.24300001561641693,155
0.2370000183582306,155
0.22700001299381256,155
0.21900001168251038,155
0.2110000103712082,155
0.20500001311302185,155
0.203000009059906,155
0.1990000158548355,155
0.19100001454353333,143
0.1850000023841858,122
0.17900000512599945,101
0.17500001192092896,87
0.1730000078678131,80
0.17000000178813934,70
0.1810000091791153,70
0.1810000091791153,70
0.18400001525878906,70
0.1850000023841858,70
0.1850000023841858,70
0.18400001525878906,70
0.18400001525878906,70
0.18900001049041748,70
0.18400001525878906,70
0.1810000091791153,70
0.17400000989437103,70
0.17500001192092896,70
0.1810000091791153,70
0.1730000078678131,70
0.16600000858306885,56
0.16600000858306885,56
0.164000004529953,49
0.16200000047683716,42
0.15700000524520874,24
0.15700000524520874,24
0.15700000524520874,24
0.15700000524520874,24
0.15700000524520874,24
0.164000004529953,24
0.164000004529953,24
0.164000004529953,24
0.164000004529953,24
0.16200000047683716,24
0.16200000047683716,24
0.15800000727176666,24
0.14500001072883606,0
0.15600000321865082,0
0.16600000858306885,0
0.20400001108646393,7
0.32600000500679016,220
0.3800000250339508,315
0.19500000774860382,157
0.15600000321865082,21
0.14500001072883606,0
0.1469999998807907,0
0.13500000536441803,0
0.12800000607967377,0
0.13500000536441803,0
0.1300000101327896,0
0.14500001072883606,0
0.17900000512599945,0
0.14500001072883606,0
0.14500001072883606,0
0.14500001072883606,0
0.14500001072883606,0
0.14500001072883606,0
0.14500001072883606,0
0.14500001072883606,0
